vote_id,bill_id,legislator_id,vote,date
VB1041_21,B1041,21,1,2022-05-15
VB1041_22,B1041,22,1,2022-05-15
VB1041_23,B1041,23,1,2022-05-15
VB1041_24,B1041,24,1,2022-05-15
VB1041_25,B1041,25,1,2022-05-15
VB1041_26,B1041,26,1,2022-05-15
VB1041_27,B1041,27,1,2022-05-15
VB1041_28,B1041,28,-1,2022-05-15
VB1041_29,B1041,29,0,2022-05-15
VB1041_30,B1041,30,1,2022-05-15
VB1042_1,B1042,1,1,2022-06-14
VB1042_2,B1042,2,1,2022-06-14
VB1042_3,B1042,3,1,2022-06-14
VB1042_4,B1042,4,1,2022-06-14
VB1042_5,B1042,5,-1,2022-06-14
VB1042_6,B1042,6,0,2022-06-14
VB1042_7,B1042,7,-1,2022-06-14
VB1042_8,B1042,8,1,2022-06-14
VB1042_9,B1042,9,1,2022-06-14
VB1042_10,B1042,10,-1,2022-06-14
VB1042_11,B1042,11,-1,2022-06-14
VB1042_12,B1042,12,1,2022-06-14
VB1042_13,B1042,13,-1,2022-06-14
VB1042_14,B1042,14,1,2022-06-14
VB1042_15,B1042,15,1,2022-06-14
VB1042_16,B1042,16,1,2022-06-14
VB1042_17,B1042,17,-1,2022-06-14
VB1042_18,B1042,18,1,2022-06-14
VB1042_19,B1042,19,-1,2022-06-14
VB1042_20,B1042,20,1,2022-06-14
VB1042_21,B1042,21,-1,2022-06-14
VB1042_22,B1042,22,1,2022-06-14
VB1042_23,B1042,23,1,2022-06-14
VB1042_24,B1042,24,1,2022-06-14
VB1042_25,B1042,25,-1,2022-06-14
VB1042_26,B1042,26,1,2022-06-14
VB1042_27,B1042,27,1,2022-06-14
VB1042_28,B1042,28,1,2022-06-14
VB1042_29,B1042,29,0,2022-06-14
VB1042_30,B1042,30,0,2022-06-14
VB1043_1,B1043,1,1,2022-07-14
VB1043_2,B1043,2,1,2022-07-14
VB1043_3,B1043,3,1,2022-07-14
VB1043_4,B1043,4,1,2022-07-14
VB1043_5,B1043,5,1,2022-07-14
VB1043_6,B1043,6,1,2022-07-14
VB1043_7,B1043,7,1,2022-07-14
VB1043_8,B1043,8,1,2022-07-14
VB1043_9,B1043,9,-1,2022-07-14
VB1043_10,B1043,10,1,2022-07-14
VB1043_11,B1043,11,1,2022-07-14
VB1043_12,B1043,12,1,2022-07-14
VB1043_13,B1043,13,1,2022-07-14
VB1043_14,B1043,14,0,2022-07-14
VB1043_15,B1043,15,1,2022-07-14
VB1043_16,B1043,16,-1,2022-07-14
VB1043_17,B1043,17,1,2022-07-14
VB1043_18,B1043,18,1,2022-07-14
VB1043_19,B1043,19,1,2022-07-14
VB1043_20,B1043,20,0,2022-07-14
VB1043_21,B1043,21,1,2022-07-14
VB1043_22,B1043,22,1,2022-07-14
VB1043_23,B1043,23,1,2022-07-14
VB1043_24,B1043,24,-1,2022-07-14
VB1043_25,B1043,25,0,2022-07-14
VB1043_26,B1043,26,1,2022-07-14
VB1043_27,B1043,27,-1,2022-07-14
VB1043_28,B1043,28,1,2022-07-14
VB1043_29,B1043,29,0,2022-07-14
VB1043_30,B1043,30,1,2022-07-14
VB1044_1,B1044,1,0,2022-08-13
VB1044_2,B1044,2,-1,2022-08-13
VB1044_3,B1044,3,1,2022-08-13
VB1044_4,B1044,4,1,2022-08-13
VB1044_5,B1044,5,-1,2022-08-13
VB1044_6,B1044,6,1,2022-08-13
VB1044_7,B1044,7,1,2022-08-13
VB1044_8,B1044,8,1,2022-08-13
VB1044_9,B1044,9,-1,2022-08-13
VB1044_10,B1044,10,1,2022-08-13
VB1044_11,B1044,11,1,2022-08-13
VB1044_12,B1044,12,-1,2022-08-13
VB1044_13,B1044,13,-1,2022-08-13
VB1044_14,B1044,14,-1,2022-08-13
VB1044_15,B1044,15,-1,2022-08-13
VB1044_16,B1044,16,-1,2022-08-13
VB1044_17,B1044,17,1,2022-08-13
VB1044_18,B1044,18,-1,2022-08-13
VB1044_19,B1044,19,1,2022-08-13
VB1044_20,B1044,20,1,2022-08-13
VB1044_21,B1044,21,1,2022-08-13
VB1044_22,B1044,22,0,2022-08-13
VB1044_23,B1044,23,1,2022-08-13
VB1044_24,B1044,24,1,2022-08-13
VB1044_25,B1044,25,-1,2022-08-13
VB1044_26,B1044,26,1,2022-08-13
VB1044_27,B1044,27,-1,2022-08-13
VB1044_28,B1044,28,1,2022-08-13
VB1044_29,B1044,29,-1,2022-08-13
VB1044_30,B1044,30,1,2022-08-13
VB1045_1,B1045,1,1,2022-09-12
VB1045_2,B1045,2,0,2022-09-12
VB1045_3,B1045,3,1,2022-09-12
VB1045_4,B1045,4,1,2022-09-12
VB1045_5,B1045,5,-1,2022-09-12
VB1045_6,B1045,6,1,2022-09-12
VB1045_7,B1045,7,1,2022-09-12
VB1045_8,B1045,8,1,2022-09-12
VB1045_9,B1045,9,1,2022-09-12
VB1045_10,B1045,10,1,2022-09-12
VB1045_11,B1045,11,-1,2022-09-12
VB1045_12,B1045,12,-1,2022-09-12
VB1045_13,B1045,13,1,2022-09-12
VB1045_14,B1045,14,1,2022-09-12
VB1045_15,B1045,15,1,2022-09-12
VB1045_16,B1045,16,1,2022-09-12
VB1045_17,B1045,17,-1,2022-09-12
VB1045_18,B1045,18,1,2022-09-12
VB1045_19,B1045,19,1,2022-09-12
VB1045_20,B1045,20,-1,2022-09-12
VB1045_21,B1045,21,-1,2022-09-12
VB1045_22,B1045,22,-1,2022-09-12
VB1045_23,B1045,23,-1,2022-09-12
VB1045_24,B1045,24,1,2022-09-12
VB1045_25,B1045,25,1,2022-09-12
VB1045_26,B1045,26,1,2022-09-12
VB1045_27,B1045,27,-1,2022-09-12
VB1045_28,B1045,28,-1,2022-09-12
VB1045_29,B1045,29,1,2022-09-12
VB1045_30,B1045,30,0,2022-09-12
VB1046_1,B1046,1,-1,2022-10-12
VB1046_2,B1046,2,-1,2022-10-12
VB1046_3,B1046,3,1,2022-10-12
VB1046_4,B1046,4,1,2022-10-12
VB1046_5,B1046,5,-1,2022-10-12
VB1046_6,B1046,6,1,2022-10-12
VB1046_7,B1046,7,1,2022-10-12
VB1046_8,B1046,8,-1,2022-10-12
VB1046_9,B1046,9,-1,2022-10-12
VB1046_10,B1046,10,1,2022-10-12
VB1046_11,B1046,11,-1,2022-10-12
VB1046_12,B1046,12,1,2022-10-12
VB1046_13,B1046,13,0,2022-10-12
VB1046_14,B1046,14,-1,2022-10-12
VB1046_15,B1046,15,1,2022-10-12
VB1046_16,B1046,16,1,2022-10-12
VB1046_17,B1046,17,1,2022-10-12
VB1046_18,B1046,18,-1,2022-10-12
VB1046_19,B1046,19,-1,2022-10-12
VB1046_20,B1046,20,1,2022-10-12
VB1046_21,B1046,21,1,2022-10-12
VB1046_22,B1046,22,1,2022-10-12
VB1046_23,B1046,23,1,2022-10-12
VB1046_24,B1046,24,1,2022-10-12
VB1046_25,B1046,25,1,2022-10-12
VB1046_26,B1046,26,1,2022-10-12
VB1046_27,B1046,27,1,2022-10-12
VB1046_28,B1046,28,1,2022-10-12
VB1046_29,B1046,29,1,2022-10-12
VB1046_30,B1046,30,0,2022-10-12
VB1047_1,B1047,1,1,2022-11-11
VB1047_2,B1047,2,1,2022-11-11
VB1047_3,B1047,3,-1,2022-11-11
VB1047_4,B1047,4,1,2022-11-11
VB1047_5,B1047,5,1,2022-11-11
VB1047_6,B1047,6,1,2022-11-11
VB1047_7,B1047,7,-1,2022-11-11
VB1047_8,B1047,8,1,2022-11-11
VB1047_9,B1047,9,1,2022-11-11
VB1047_10,B1047,10,-1,2022-11-11
VB1047_11,B1047,11,-1,2022-11-11
VB1047_12,B1047,12,1,2022-11-11
VB1047_13,B1047,13,1,2022-11-11
VB1047_14,B1047,14,1,2022-11-11
VB1047_15,B1047,15,0,2022-11-11
VB1047_16,B1047,16,1,2022-11-11
VB1047_17,B1047,17,1,2022-11-11
VB1047_18,B1047,18,-1,2022-11-11
VB1047_19,B1047,19,1,2022-11-11
VB1047_20,B1047,20,1,2022-11-11
VB1047_21,B1047,21,-1,2022-11-11
VB1047_22,B1047,22,1,2022-11-11
VB1047_23,B1047,23,1,2022-11-11
VB1047_24,B1047,24,1,2022-11-11
VB1047_25,B1047,25,0,2022-11-11
VB1047_26,B1047,26,1,2022-11-11
VB1047_27,B1047,27,-1,2022-11-11
VB1047_28,B1047,28,-1,2022-11-11
VB1047_29,B1047,29,1,2022-11-11
VB1047_30,B1047,30,-1,2022-11-11
VB1048_1,B1048,1,1,2022-12-11
VB1048_2,B1048,2,1,2022-12-11
VB1048_3,B1048,3,1,2022-12-11
VB1048_4,B1048,4,-1,2022-12-11
VB1048_5,B1048,5,-1,2022-12-11
VB1048_6,B1048,6,0,2022-12-11
VB1048_7,B1048,7,1,2022-12-11
VB1048_8,B1048,8,-1,2022-12-11
VB1048_9,B1048,9,1,2022-12-11
VB1048_10,B1048,10,-1,2022-12-11
VB1048_11,B1048,11,0,2022-12-11
VB1048_12,B1048,12,-1,2022-12-11
VB1048_13,B1048,13,1,2022-12-11
VB1048_14,B1048,14,1,2022-12-11
VB1048_15,B1048,15,1,2022-12-11
VB1048_16,B1048,16,1,2022-12-11
VB1048_17,B1048,17,1,2022-12-11
VB1048_18,B1048,18,1,2022-12-11
VB1048_19,B1048,19,0,2022-12-11
VB1048_20,B1048,20,-1,2022-12-11
VB1048_21,B1048,21,-1,2022-12-11
VB1048_22,B1048,22,1,2022-12-11
VB1048_23,B1048,23,1,2022-12-11
VB1048_24,B1048,24,1,2022-12-11
VB1048_25,B1048,25,1,2022-12-11
VB1048_26,B1048,26,1,2022-12-11
VB1048_27,B1048,27,1,2022-12-11
VB1048_28,B1048,28,0,2022-12-11
VB1048_29,B1048,29,-1,2022-12-11
VB1048_30,B1048,30,1,2022-12-11
VB1049_1,B1049,1,1,2023-01-10
VB1049_2,B1049,2,1,2023-01-10
VB1049_3,B1049,3,0,2023-01-10
VB1049_4,B1049,4,-1,2023-01-10
VB1049_5,B1049,5,1,2023-01-10
VB1049_6,B1049,6,1,2023-01-10
VB1049_7,B1049,7,1,2023-01-10
VB1049_8,B1049,8,1,2023-01-10
VB1049_9,B1049,9,1,2023-01-10
VB1049_10,B1049,10,1,2023-01-10
VB1049_11,B1049,11,-1,2023-01-10
VB1049_12,B1049,12,1,2023-01-10
VB1049_13,B1049,13,-1,2023-01-10
VB1049_14,B1049,14,1,2023-01-10
VB1049_15,B1049,15,1,2023-01-10
VB1049_16,B1049,16,-1,2023-01-10
VB1049_17,B1049,17,0,2023-01-10
VB1049_18,B1049,18,1,2023-01-10
VB1049_19,B1049,19,1,2023-01-10
VB1049_20,B1049,20,-1,2023-01-10
VB1049_21,B1049,21,1,2023-01-10
VB1049_22,B1049,22,1,2023-01-10
VB1049_23,B1049,23,1,2023-01-10
VB1049_24,B1049,24,1,2023-01-10
VB1049_25,B1049,25,1,2023-01-10
VB1049_26,B1049,26,1,2023-01-10
VB1049_27,B1049,27,1,2023-01-10
VB1049_28,B1049,28,1,2023-01-10
VB1049_29,B1049,29,-1,2023-01-10
VB1049_30,B1049,30,1,2023-01-10
VB1050_1,B1050,1,-1,2023-02-09
VB1050_2,B1050,2,1,2023-02-09
VB1050_3,B1050,3,1,2023-02-09
VB1050_4,B1050,4,1,2023-02-09
VB1050_5,B1050,5,1,2023-02-09
VB1050_6,B1050,6,-1,2023-02-09
VB1050_7,B1050,7,1,2023-02-09
VB1050_8,B1050,8,1,2023-02-09
VB1050_9,B1050,9,-1,2023-02-09
VB1050_10,B1050,10,1,2023-02-09
VB1050_11,B1050,11,1,2023-02-09
VB1050_12,B1050,12,1,2023-02-09
VB1050_13,B1050,13,-1,2023-02-09
VB1050_14,B1050,14,1,2023-02-09
VB1050_15,B1050,15,1,2023-02-09
VB1050_16,B1050,16,1,2023-02-09
VB1050_17,B1050,17,1,2023-02-09
VB1050_18,B1050,18,-1,2023-02-09
VB1050_19,B1050,19,-1,2023-02-09
VB1050_20,B1050,20,-1,2023-02-09
VB1050_21,B1050,21,-1,2023-02-09
VB1050_22,B1050,22,-1,2023-02-09
VB1050_23,B1050,23,0,2023-02-09
VB1050_24,B1050,24,1,2023-02-09
VB1050_25,B1050,25,0,2023-02-09
VB1050_26,B1050,26,1,2023-02-09
VB1050_27,B1050,27,1,2023-02-09
VB1050_28,B1050,28,-1,2023-02-09
VB1050_29,B1050,29,-1,2023-02-09
VB1050_30,B1050,30,-1,2023-02-09
VB1051_1,B1051,1,1,2023-03-11
VB1051_2,B1051,2,1,2023-03-11
VB1051_3,B1051,3,1,2023-03-11
VB1051_4,B1051,4,1,2023-03-11
VB1051_5,B1051,5,-1,2023-03-11
VB1051_6,B1051,6,-1,2023-03-11
VB1051_7,B1051,7,0,2023-03-11
VB1051_8,B1051,8,0,2023-03-11
VB1051_9,B1051,9,-1,2023-03-11
VB1051_10,B1051,10,-1,2023-03-11
VB1051_11,B1051,11,-1,2023-03-11
VB1051_12,B1051,12,1,2023-03-11
VB1051_13,B1051,13,1,2023-03-11
VB1051_14,B1051,14,-1,2023-03-11
VB1051_15,B1051,15,1,2023-03-11
VB1051_16,B1051,16,1,2023-03-11
VB1051_17,B1051,17,-1,2023-03-11
VB1051_18,B1051,18,1,2023-03-11
VB1051_19,B1051,19,-1,2023-03-11
VB1051_20,B1051,20,-1,2023-03-11
VB1051_21,B1051,21,-1,2023-03-11
VB1051_22,B1051,22,1,2023-03-11
VB1051_23,B1051,23,1,2023-03-11
VB1051_24,B1051,24,1,2023-03-11
VB1051_25,B1051,25,1,2023-03-11
VB1051_26,B1051,26,1,2023-03-11
VB1051_27,B1051,27,1,2023-03-11
VB1051_28,B1051,28,1,2023-03-11
VB1051_29,B1051,29,0,2023-03-11
VB1051_30,B1051,30,-1,2023-03-11
VB1052_1,B1052,1,1,2023-04-10
VB1052_2,B1052,2,-1,2023-04-10
VB1052_3,B1052,3,1,2023-04-10
VB1052_4,B1052,4,1,2023-04-10
VB1052_5,B1052,5,0,2023-04-10
VB1052_6,B1052,6,1,2023-04-10
VB1052_7,B1052,7,1,2023-04-10
VB1052_8,B1052,8,-1,2023-04-10
VB1052_9,B1052,9,-1,2023-04-10
VB1052_10,B1052,10,-1,2023-04-10
VB1052_11,B1052,11,-1,2023-04-10
VB1052_12,B1052,12,1,2023-04-10
VB1052_13,B1052,13,-1,2023-04-10
VB1052_14,B1052,14,1,2023-04-10
VB1052_15,B1052,15,1,2023-04-10
VB1052_16,B1052,16,-1,2023-04-10
VB1052_17,B1052,17,1,2023-04-10
VB1052_18,B1052,18,1,2023-04-10
VB1052_19,B1052,19,1,2023-04-10
VB1052_20,B1052,20,1,2023-04-10
VB1052_21,B1052,21,1,2023-04-10
VB1052_22,B1052,22,1,2023-04-10
VB1052_23,B1052,23,1,2023-04-10
VB1052_24,B1052,24,1,2023-04-10
VB1052_25,B1052,25,1,2023-04-10
VB1052_26,B1052,26,-1,2023-04-10
VB1052_27,B1052,27,1,2023-04-10
VB1052_28,B1052,28,1,2023-04-10
VB1052_29,B1052,29,1,2023-04-10
VB1052_30,B1052,30,1,2023-04-10
VB1053_1,B1053,1,1,2023-05-10
VB1053_2,B1053,2,1,2023-05-10
VB1053_3,B1053,3,1,2023-05-10
VB1053_4,B1053,4,-1,2023-05-10
VB1053_5,B1053,5,-1,2023-05-10
VB1053_6,B1053,6,-1,2023-05-10
VB1053_7,B1053,7,-1,2023-05-10
VB1053_8,B1053,8,1,2023-05-10
VB1053_9,B1053,9,0,2023-05-10
VB1053_10,B1053,10,1,2023-05-10
VB1053_11,B1053,11,-1,2023-05-10
VB1053_12,B1053,12,1,2023-05-10
VB1053_13,B1053,13,0,2023-05-10
VB1053_14,B1053,14,1,2023-05-10
VB1053_15,B1053,15,-1,2023-05-10
VB1053_16,B1053,16,1,2023-05-10
VB1053_17,B1053,17,1,2023-05-10
VB1053_18,B1053,18,1,2023-05-10
VB1053_19,B1053,19,1,2023-05-10
VB1053_20,B1053,20,1,2023-05-10
VB1053_21,B1053,21,1,2023-05-10
VB1053_22,B1053,22,-1,2023-05-10
VB1053_23,B1053,23,-1,2023-05-10
VB1053_24,B1053,24,-1,2023-05-10
VB1053_25,B1053,25,1,2023-05-10
VB1053_26,B1053,26,-1,2023-05-10
VB1053_27,B1053,27,1,2023-05-10
VB1053_28,B1053,28,0,2023-05-10
VB1053_29,B1053,29,-1,2023-05-10
VB1053_30,B1053,30,1,2023-05-10
VB1054_1,B1054,1,1,2023-06-09
VB1054_2,B1054,2,1,2023-06-09
VB1054_3,B1054,3,1,2023-06-09
VB1054_4,B1054,4,1,2023-06-09
VB1054_5,B1054,5,-1,2023-06-09
VB1054_6,B1054,6,1,2023-06-09
VB1054_7,B1054,7,1,2023-06-09
VB1054_8,B1054,8,1,2023-06-09
VB1054_9,B1054,9,-1,2023-06-09
VB1054_10,B1054,10,1,2023-06-09
VB1054_11,B1054,11,1,2023-06-09
VB1054_12,B1054,12,1,2023-06-09
VB1054_13,B1054,13,-1,2023-06-09
VB1054_14,B1054,14,-1,2023-06-09
VB1054_15,B1054,15,1,2023-06-09
VB1054_16,B1054,16,1,2023-06-09
VB1054_17,B1054,17,1,2023-06-09
VB1054_18,B1054,18,-1,2023-06-09
VB1054_19,B1054,19,1,2023-06-09
VB1054_20,B1054,20,1,2023-06-09
VB1054_21,B1054,21,1,2023-06-09
VB1054_22,B1054,22,1,2023-06-09
VB1054_23,B1054,23,1,2023-06-09
VB1054_24,B1054,24,-1,2023-06-09
VB1054_25,B1054,25,-1,2023-06-09
VB1054_26,B1054,26,1,2023-06-09
VB1054_27,B1054,27,1,2023-06-09
VB1054_28,B1054,28,0,2023-06-09
VB1054_29,B1054,29,-1,2023-06-09
VB1054_30,B1054,30,-1,2023-06-09
VB1055_1,B1055,1,1,2023-07-09
VB1055_2,B1055,2,1,2023-07-09
VB1055_3,B1055,3,1,2023-07-09
VB1055_4,B1055,4,-1,2023-07-09
VB1055_5,B1055,5,0,2023-07-09
VB1055_6,B1055,6,1,2023-07-09
VB1055_7,B1055,7,-1,2023-07-09
VB1055_8,B1055,8,1,2023-07-09
VB1055_9,B1055,9,1,2023-07-09
VB1055_10,B1055,10,1,2023-07-09
VB1055_11,B1055,11,1,2023-07-09
VB1055_12,B1055,12,1,2023-07-09
VB1055_13,B1055,13,1,2023-07-09
VB1055_14,B1055,14,1,2023-07-09
VB1055_15,B1055,15,-1,2023-07-09
VB1055_16,B1055,16,1,2023-07-09
VB1055_17,B1055,17,1,2023-07-09
VB1055_18,B1055,18,1,2023-07-09
VB1055_19,B1055,19,1,2023-07-09
VB1055_20,B1055,20,-1,2023-07-09
VB1055_21,B1055,21,1,2023-07-09
VB1055_22,B1055,22,1,2023-07-09
VB1055_23,B1055,23,-1,2023-07-09
VB1055_24,B1055,24,1,2023-07-09
VB1055_25,B1055,25,1,2023-07-09
VB1055_26,B1055,26,0,2023-07-09
VB1055_27,B1055,27,-1,2023-07-09
VB1055_28,B1055,28,1,2023-07-09
VB1055_29,B1055,29,1,2023-07-09
VB1055_30,B1055,30,1,2023-07-09
VB1056_1,B1056,1,-1,2023-08-08
VB1056_2,B1056,2,1,2023-08-08
VB1056_3,B1056,3,-1,2023-08-08
VB1056_4,B1056,4,1,2023-08-08
VB1056_5,B1056,5,1,2023-08-08
VB1056_6,B1056,6,-1,2023-08-08
VB1056_7,B1056,7,-1,2023-08-08
VB1056_8,B1056,8,1,2023-08-08
VB1056_9,B1056,9,1,2023-08-08
VB1056_10,B1056,10,0,2023-08-08
VB1056_11,B1056,11,1,2023-08-08
VB1056_12,B1056,12,-1,2023-08-08
VB1056_13,B1056,13,1,2023-08-08
VB1056_14,B1056,14,1,2023-08-08
VB1056_15,B1056,15,1,2023-08-08
VB1056_16,B1056,16,-1,2023-08-08
VB1056_17,B1056,17,1,2023-08-08
VB1056_18,B1056,18,1,2023-08-08
VB1056_19,B1056,19,1,2023-08-08
VB1056_20,B1056,20,1,2023-08-08
VB1056_21,B1056,21,-1,2023-08-08
VB1056_22,B1056,22,1,2023-08-08
VB1056_23,B1056,23,1,2023-08-08
VB1056_24,B1056,24,1,2023-08-08
VB1056_25,B1056,25,1,2023-08-08
VB1056_26,B1056,26,-1,2023-08-08
VB1056_27,B1056,27,1,2023-08-08
VB1056_28,B1056,28,-1,2023-08-08
VB1056_29,B1056,29,-1,2023-08-08
VB1056_30,B1056,30,1,2023-08-08
VB1057_1,B1057,1,1,2023-09-07
VB1057_2,B1057,2,-1,2023-09-07
VB1057_3,B1057,3,-1,2023-09-07
VB1057_4,B1057,4,-1,2023-09-07
VB1057_5,B1057,5,1,2023-09-07
VB1057_6,B1057,6,1,2023-09-07
VB1057_7,B1057,7,1,2023-09-07
VB1057_8,B1057,8,-1,2023-09-07
VB1057_9,B1057,9,1,2023-09-07
VB1057_10,B1057,10,1,2023-09-07
VB1057_11,B1057,11,1,2023-09-07
VB1057_12,B1057,12,-1,2023-09-07
VB1057_13,B1057,13,1,2023-09-07
VB1057_14,B1057,14,1,2023-09-07
VB1057_15,B1057,15,-1,2023-09-07
VB1057_16,B1057,16,-1,2023-09-07
VB1057_17,B1057,17,1,2023-09-07
VB1057_18,B1057,18,1,2023-09-07
VB1057_19,B1057,19,1,2023-09-07
VB1057_20,B1057,20,-1,2023-09-07
VB1057_21,B1057,21,1,2023-09-07
VB1057_22,B1057,22,1,2023-09-07
VB1057_23,B1057,23,1,2023-09-07
VB1057_24,B1057,24,0,2023-09-07
VB1057_25,B1057,25,1,2023-09-07
VB1057_26,B1057,26,-1,2023-09-07
VB1057_27,B1057,27,1,2023-09-07
VB1057_28,B1057,28,-1,2023-09-07
VB1057_29,B1057,29,1,2023-09-07
VB1057_30,B1057,30,-1,2023-09-07
VB1058_1,B1058,1,-1,2023-10-07
VB1058_2,B1058,2,-1,2023-10-07
VB1058_3,B1058,3,1,2023-10-07
VB1058_4,B1058,4,1,2023-10-07
VB1058_5,B1058,5,1,2023-10-07
VB1058_6,B1058,6,1,2023-10-07
VB1058_7,B1058,7,1,2023-10-07
VB1058_8,B1058,8,1,2023-10-07
VB1058_9,B1058,9,1,2023-10-07
VB1058_10,B1058,10,-1,2023-10-07
VB1058_11,B1058,11,1,2023-10-07
VB1058_12,B1058,12,-1,2023-10-07
VB1058_13,B1058,13,-1,2023-10-07
VB1058_14,B1058,14,-1,2023-10-07
VB1058_15,B1058,15,1,2023-10-07
VB1058_16,B1058,16,1,2023-10-07
VB1058_17,B1058,17,1,2023-10-07
VB1058_18,B1058,18,1,2023-10-07
VB1058_19,B1058,19,1,2023-10-07
VB1058_20,B1058,20,1,2023-10-07
VB1058_21,B1058,21,1,2023-10-07
VB1058_22,B1058,22,-1,2023-10-07
VB1058_23,B1058,23,1,2023-10-07
VB1058_24,B1058,24,1,2023-10-07
VB1058_25,B1058,25,1,2023-10-07
VB1058_26,B1058,26,1,2023-10-07
VB1058_27,B1058,27,1,2023-10-07
VB1058_28,B1058,28,-1,2023-10-07
VB1058_29,B1058,29,-1,2023-10-07
VB1058_30,B1058,30,-1,2023-10-07
VB1059_1,B1059,1,-1,2023-11-06
VB1059_2,B1059,2,0,2023-11-06
VB1059_3,B1059,3,1,2023-11-06
VB1059_4,B1059,4,-1,2023-11-06
VB1059_5,B1059,5,-1,2023-11-06
VB1059_6,B1059,6,-1,2023-11-06
VB1059_7,B1059,7,0,2023-11-06
VB1059_8,B1059,8,-1,2023-11-06
VB1059_9,B1059,9,-1,2023-11-06
VB1059_10,B1059,10,-1,2023-11-06
VB1059_11,B1059,11,-1,2023-11-06
VB1059_12,B1059,12,1,2023-11-06
VB1059_13,B1059,13,1,2023-11-06
VB1059_14,B1059,14,0,2023-11-06
VB1059_15,B1059,15,1,2023-11-06
VB1059_16,B1059,16,-1,2023-11-06
VB1059_17,B1059,17,-1,2023-11-06
VB1059_18,B1059,18,1,2023-11-06
VB1059_19,B1059,19,1,2023-11-06
VB1059_20,B1059,20,1,2023-11-06
VB1059_21,B1059,21,-1,2023-11-06
VB1059_22,B1059,22,-1,2023-11-06
VB1059_23,B1059,23,1,2023-11-06
VB1059_24,B1059,24,0,2023-11-06
VB1059_25,B1059,25,1,2023-11-06
VB1059_26,B1059,26,1,2023-11-06
VB1059_27,B1059,27,-1,2023-11-06
VB1059_28,B1059,28,-1,2023-11-06
VB1059_29,B1059,29,1,2023-11-06
VB1059_30,B1059,30,-1,2023-11-06
VB1060_1,B1060,1,-1,2023-12-06
VB1060_2,B1060,2,-1,2023-12-06
VB1060_3,B1060,3,1,2023-12-06
VB1060_4,B1060,4,1,2023-12-06
VB1060_5,B1060,5,0,2023-12-06
VB1060_6,B1060,6,1,2023-12-06
VB1060_7,B1060,7,-1,2023-12-06
VB1060_8,B1060,8,1,2023-12-06
VB1060_9,B1060,9,1,2023-12-06
VB1060_10,B1060,10,-1,2023-12-06
VB1060_11,B1060,11,-1,2023-12-06
VB1060_12,B1060,12,-1,2023-12-06
VB1060_13,B1060,13,1,2023-12-06
VB1060_14,B1060,14,1,2023-12-06
VB1060_15,B1060,15,1,2023-12-06
VB1060_16,B1060,16,1,2023-12-06
VB1060_17,B1060,17,-1,2023-12-06
VB1060_18,B1060,18,1,2023-12-06
VB1060_19,B1060,19,-1,2023-12-06
VB1060_20,B1060,20,1,2023-12-06
VB1060_21,B1060,21,1,2023-12-06
VB1060_22,B1060,22,-1,2023-12-06
VB1060_23,B1060,23,1,2023-12-06
VB1060_24,B1060,24,1,2023-12-06
VB1060_25,B1060,25,1,2023-12-06
VB1060_26,B1060,26,1,2023-12-06
VB1060_27,B1060,27,-1,2023-12-06
VB1060_28,B1060,28,-1,2023-12-06
VB1060_29,B1060,29,1,2023-12-06
VB1060_30,B1060,30,1,2023-12-06
VB1061_1,B1061,1,-1,2024-01-05
VB1061_2,B1061,2,1,2024-01-05
VB1061_3,B1061,3,-1,2024-01-05
VB1061_4,B1061,4,1,2024-01-05
VB1061_5,B1061,5,1,2024-01-05
VB1061_6,B1061,6,1,2024-01-05
VB1061_7,B1061,7,-1,2024-01-05
VB1061_8,B1061,8,0,2024-01-05
VB1061_9,B1061,9,-1,2024-01-05
VB1061_10,B1061,10,-1,2024-01-05
VB1061_11,B1061,11,1,2024-01-05
VB1061_12,B1061,12,1,2024-01-05
VB1061_13,B1061,13,1,2024-01-05
VB1061_14,B1061,14,-1,2024-01-05
VB1061_15,B1061,15,1,2024-01-05
VB1061_16,B1061,16,-1,2024-01-05
VB1061_17,B1061,17,1,2024-01-05
VB1061_18,B1061,18,1,2024-01-05
VB1061_19,B1061,19,1,2024-01-05
VB1061_20,B1061,20,1,2024-01-05
VB1061_21,B1061,21,1,2024-01-05
VB1061_22,B1061,22,1,2024-01-05
VB1061_23,B1061,23,-1,2024-01-05
VB1061_24,B1061,24,1,2024-01-05
VB1061_25,B1061,25,1,2024-01-05
VB1061_26,B1061,26,0,2024-01-05
VB1061_27,B1061,27,1,2024-01-05
VB1061_28,B1061,28,1,2024-01-05
VB1061_29,B1061,29,1,2024-01-05
VB1061_30,B1061,30,-1,2024-01-05
VB1062_1,B1062,1,1,2024-02-04
VB1062_2,B1062,2,-1,2024-02-04
VB1062_3,B1062,3,1,2024-02-04
VB1062_4,B1062,4,-1,2024-02-04
VB1062_5,B1062,5,1,2024-02-04
VB1062_6,B1062,6,1,2024-02-04
VB1062_7,B1062,7,1,2024-02-04
VB1062_8,B1062,8,1,2024-02-04
VB1062_9,B1062,9,1,2024-02-04
VB1062_10,B1062,10,1,2024-02-04
VB1062_11,B1062,11,-1,2024-02-04
VB1062_12,B1062,12,1,2024-02-04
VB1062_13,B1062,13,-1,2024-02-04
VB1062_14,B1062,14,1,2024-02-04
VB1062_15,B1062,15,-1,2024-02-04
VB1062_16,B1062,16,-1,2024-02-04
